ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.1,192.168.0.148,443,49672,TCP,...AP...,0,2,3,2815,0,0,0,2,0,0,32,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.1,192.168.0.148,443,49661,TCP,...AP...,0,2,3,2815,0,0,0,2,0,0,32,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49679,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49678,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49677,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49676,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49674,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49673,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49693,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49692,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:49:45,2026-01-03 08:50:21,36.000,192.168.0.86,192.168.0.1,41641,41641,UDP,........,0,0,23,3356,0,0,2,3,0,0,24,32,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49690,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49687,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49686,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49685,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49684,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,20.153.150.31,192.168.0.148,443,49638,TCP,...A....,0,0,1,40,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,20.153.150.31,192.168.0.148,443,49637,TCP,...A....,0,0,1,40,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,20.153.150.31,192.168.0.148,443,49636,TCP,...A....,0,0,1,40,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,20.153.150.31,192.168.0.148,443,49635,TCP,...A....,0,40,1,40,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,20.153.150.31,192.168.0.148,443,49633,TCP,...A....,0,0,1,40,0,0,1,2,0,0,0,24,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,20.153.150.31,192.168.0.148,443,49632,TCP,...A....,0,0,1,40,0,0,1,2,0,0,0,24,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,20.153.150.31,192.168.0.148,443,49627,TCP,...A....,0,0,1,40,0,0,1,2,0,0,0,24,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49683,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49682,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49681,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.33.6.25,49680,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.444
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49663,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49662,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49660,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:49:45,2026-01-03 08:49:45,0.000,192.168.0.1,192.168.0.75,161,35798,UDP,........,0,0,102,9471,0,0,0,2,0,0,32,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49659,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49658,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49656,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49655,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49654,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49653,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49652,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49651,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:29,2026-01-03 08:50:30,1.000,192.168.0.148,179.60.195.7,0,0,ICMP,........,0,0,4,224,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49650,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49649,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49648,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49647,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49646,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49645,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49644,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49643,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49642,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49641,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49640,443,TCP,...A....,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:46.445
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49638,443,TCP,...A...F,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:47.230
2026-01-03 08:50:30,2026-01-03 08:50:30,0.000,192.168.0.148,20.153.150.31,49637,443,TCP,...A...F,0,0,1,40,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:47.230
